"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2021-03-22,"6 day ahead inc death",2021-03-28,"PL","Poland","point",NA,351.875414980677
2021-03-22,"5 day ahead inc death",2021-03-27,"PL","Poland","point",NA,346.249826553751
2021-03-22,"4 day ahead inc death",2021-03-26,"PL","Poland","point",NA,340.624238126824
2021-03-22,"3 day ahead inc death",2021-03-25,"PL","Poland","point",NA,334.998649699897
2021-03-22,"2 day ahead inc death",2021-03-24,"PL","Poland","point",NA,329.373061272963
2021-03-22,"1 day ahead inc death",2021-03-23,"PL","Poland","point",NA,323.747472846044
2021-03-22,"0 day ahead inc death",2021-03-22,"PL","Poland","observed",NA,318.12188441911
2021-03-22,"-1 day ahead inc death",2021-03-21,"PL","Poland","observed",NA,141
2021-03-22,"6 day ahead cum death",2021-03-28,"PL","Poland","point",NA,51644.9905478993
2021-03-22,"5 day ahead cum death",2021-03-27,"PL","Poland","point",NA,51293.1151329186
2021-03-22,"4 day ahead cum death",2021-03-26,"PL","Poland","point",NA,50946.8653063648
2021-03-22,"3 day ahead cum death",2021-03-25,"PL","Poland","point",NA,50606.241068238
2021-03-22,"2 day ahead cum death",2021-03-24,"PL","Poland","point",NA,50271.2424185381
2021-03-22,"1 day ahead cum death",2021-03-23,"PL","Poland","point",NA,49941.8693572652
2021-03-22,"0 day ahead cum death",2021-03-22,"PL","Poland","observed",NA,49618.1218844191
2021-03-22,"-1 day ahead cum death",2021-03-21,"PL","Poland","observed",NA,49300
2021-03-22,"0 wk ahead inc death",2021-03-20,"PL","Poland","observed",NA,2091
2021-03-22,"1 wk ahead inc death",2021-03-27,"PL","Poland","point",NA,2134.11513291859
2021-03-22,"-1 wk ahead cum death",2021-03-13,"PL","Poland","observed",NA,47068
2021-03-22,"0 wk ahead cum death",2021-03-20,"PL","Poland","observed",NA,49159
2021-03-22,"1 wk ahead cum death",2021-03-27,"PL","Poland","point",NA,51293.1151329186
